Date,ADM,CONAGRA,CPB,GMILLS,HORMEL,SMUCKER,MKC,HSY,TYSONS,FMC,MOSAIC,SYSCO,ALICO,INGREDION,ANDERSONS,BUNGE,ALTRIA,SSTA
06-03-13,32.91,26.264591,44.669998,48.080002,19.799999,101.389999,70.919998,89.480003,25.049999,54.527321,60.450001,33.759998,44.849998,67.419998,35.146667,69.489998,36.150002,-0.2
06-10-13,33.080002,26.529182,44.790001,49.290001,20.065001,103.010002,72.25,89.150002,25.559999,54.267128,57.860001,34.470001,45.049999,68.370003,34.666668,70.940002,35.580002,-0.2
6/17/2013,33.09,25.875486,43.57,48.639999,18.950001,100.709999,71.440002,86.660004,25.190001,54.275803,56.689999,33.68,42.560001,64.650002,35.439999,70.190002,34.93,-0.3
6/24/2013,33.91,27.182878,44.790001,48.529999,19.290001,103.150002,70.360001,89.279999,25.68,52.9575,53.810001,34.16,40.110001,65.620003,35.459999,70.769997,34.990002,-0.1
07-01-13,34.880001,27.719845,44.560001,49.029999,19.555,103.120003,69.68,90.019997,26.32,54.050304,53.75,33.939999,42.939999,67.300003,35.873333,71.349998,35.490002,-0.2
07-08-13,36.310001,28.466927,45.73,51.09,20.49,106.010002,71.629997,91.690002,27.190001,53.876842,56.099998,35.599998,43.799999,69.459999,37.113335,74.230003,36.919998,-0.4
7/15/2013,36.68,28.809338,47.27,51.68,20.684999,108.160004,73.07,92.669998,27.07,55.056374,54,36.029999,45.369999,61.700001,39.233334,73.68,37.150002,-0.4
7/22/2013,36.669998,28.59144,47.07,51.509998,20.719999,111.540001,71.949997,94.459999,27.15,55.021683,52.610001,34.77,45.240002,65.019997,39.346668,74.760002,35.900002,-0.3
7/29/2013,37.57,28.824903,47.41,52.349998,21.514999,113.970001,72.739998,97.230003,28.51,58.334778,40.98,34.98,46.060001,70.519997,39.813332,76.68,35.68,-0.2
08-05-13,38.380001,28.5214,47.740002,52.419998,21.594999,113.300003,72.800003,97.550003,31.360001,56.964439,42.509998,35.009998,43.790001,65.959999,42.906666,77.129997,35.369999,-0.3
08-12-13,37.25,27.066149,46,49.380001,21.395,110.32,70.690002,95.169998,31.440001,56.756287,42.869999,32.450001,42.700001,63.540001,44.16,76.260002,34.290001,-0.4
8/19/2013,36.279999,27.29961,46.389999,49.82,21.355,108.459999,70.160004,95.470001,31.48,57.73634,41.889999,32.25,41.27,63.59,46.419998,76.709999,34.279999,-0.4
8/26/2013,35.209999,26.319067,43.18,49.32,20.715,106.139999,67.650002,91.949997,28.950001,57.77103,41.650002,32.02,40.259998,62.939999,43.773335,75.779999,33.880001,-0.1
09-02-13,35.790001,26.225681,41.990002,49.189999,21.105,105.989998,67.419998,90.739998,29.5,58.803123,42.16,32.040001,40.599998,62.959999,43.220001,76.400002,34.400002,0
09-09-13,36.220001,24.809338,42.279999,49.25,21.385,107.870003,67.790001,91.580002,30.25,60.858631,45.990002,32.880001,42.389999,64.389999,45.593334,77.879997,34.84,0
9/16/2013,37.240002,24.124514,41.799999,48.66,21.9,107.139999,68.910004,93.599998,30.32,61.89072,44.77,32.57,43.18,66.779999,46.560001,78.099998,35.549999,-0.1
9/23/2013,37.119999,23.556419,40.959999,48.080002,21.145,104.790001,65.400002,93,28.6,62.029488,43.43,32.029999,42.880001,67.059998,46.040001,76.209999,34.709999,-0.2
9/30/2013,36.700001,23.634241,40.52,47.950001,21.014999,105.93,64.660004,91.769997,28.84,62.54987,46.099998,31.719999,39.860001,65.470001,47.253334,78.260002,34.650002,-0.3
10-07-13,36.59,24.007782,40.880001,48.349998,21.549999,106.599998,66.279999,93.949997,29.76,62.653946,45.470001,32.220001,41.099998,66.889999,46.299999,78.860001,35.540001,-0.3
10/14/2013,38.02,24.256809,41.59,49.189999,21.530001,107.879997,67.919998,96.029999,28.450001,63.66869,46.610001,32.07,38.43,68.480003,47.673332,80.790001,35.860001,-0.4
10/21/2013,39.93,24.684824,42.560001,50.060001,21.809999,110.360001,69.150002,97.110001,28.139999,64.475281,45.939999,32.990002,38.57,68.660004,48.773335,82.389999,36.25,-0.4
10/28/2013,40.900002,24.747082,42.689999,50.32,21.674999,111.010002,68.709999,99.209999,27.709999,63.156982,46.099998,32.560001,39.959999,65.849998,49.393333,82.440002,37.330002,-0.2
11-04-13,41.439999,25.400778,41.93,50.540001,21.6,108.610001,69.099998,97.550003,28,63.677364,48.009998,33.130001,38.439999,66.82,52.773335,80.919998,37.549999,0
11-11-13,40.560001,25.680933,42.419998,51.310001,21.955,109.349998,70.089996,98.559998,28.77,65.13443,49.049999,33.700001,37.43,69.269997,53.939999,81.940002,38,0
11/18/2013,41.860001,25.431906,39.369999,50.119999,21.450001,103.949997,69.360001,96.290001,31.82,63.243713,47.509998,33.93,37.799999,69.370003,55.700001,80.720001,37.27,0.1
11/25/2013,40.25,25.673151,38.73,50.43,22.51,104.239998,69,96.889999,31.690001,63.191673,47.900002,33.630001,38.98,69.160004,56.713333,80.120003,36.98,0.1
12-02-13,41.939999,25.735409,42.43,51.5,22.905001,104.32,69.370003,97.160004,33.82,64.527321,46.790001,34.310001,38.32,68.889999,59.400002,80.940002,37.459999,0.2
12-09-13,40.34,24.645914,40.75,49.639999,22.09,100.410004,67.660004,94.839996,33.110001,63.581959,43.970001,36.279999,37.91,66.139999,58.599998,80.220001,37.099998,0
12/16/2013,43.360001,26.101168,42.700001,49.299999,22.365,102.120003,68.610001,96.300003,33.209999,63.34779,45.720001,36.450001,40.25,66.709999,58.52,81.68,38.57,-0.1
12/23/2013,43.759998,26.10895,43.299999,49.84,22.41,103.18,68.760002,96.279999,33.470001,65.446663,47.02,36.82,39.360001,67.610001,60.466667,82.370003,38.310001,-0.2
12/30/2013,43.189999,26.062256,42.419998,49.259998,22.455,101.510002,68.550003,95.809998,33.419998,64.414574,46.830002,36.049999,38.5,67.459999,59.099998,81.25,37.720001,-0.3
01-06-14,41.98,26.350195,42.830002,49.290001,22.790001,98.419998,69.449997,97.860001,34.84,64.371208,46.549999,36.360001,39.09,66.730003,55.900002,81.449997,37.259998,-0.5
1/13/2014,41.009998,26.007782,41.790001,48.279999,22.924999,97.199997,68.949997,98.580002,35.040001,65.498695,48.540001,36.509998,41.220001,67.870003,54.853333,81.300003,37.029999,-0.7
1/20/2014,39.57,25.486382,42.290001,48.279999,22.57,97.970001,68.989998,98.120003,34.77,62.116219,45.380001,35.48,39.66,64.309998,54.766666,77.639999,37.299999,-0.4
1/27/2014,39.48,24.7393,41.209999,48.02,22.719999,96.389999,64.18,99.400002,37.400002,61.257587,44.66,35.080002,36.52,62.299999,55.16,75.760002,35.220001,-0.7
02-03-14,39.889999,24.007782,40.32,48.049999,21.885,93.370003,63.040001,100.379997,36.09,62.029488,46.450001,35.509998,36.049999,61.93,56.093334,75.190002,35.299999,-0.7
02-10-14,40.779999,22.848249,43.009998,49.889999,22.58,91.809998,65.5,105.279999,37.73,63.252384,47.779999,35.709999,37.099998,64.410004,54.246666,78.620003,35.57,-0.5
2/17/2014,39.990002,22.178988,43.98,49.509998,23.355,97.940002,65.970001,107.699997,38.91,63.052906,48.029999,36.040001,37.200001,65.07,53.98,79.370003,35.369999,-0.4
2/24/2014,40.599998,22.101168,43.310001,50.029999,23.725,100.010002,66.400002,105.82,39.450001,66.938423,48.860001,36.02,37.959999,65.839996,54.84,79.610001,36.259998,-0.6
03-03-14,41.330002,22.933851,43.91,50.799999,23.639999,97.540001,66.989998,105.639999,40.27,67.536858,49.73,36.209999,37.509998,66.980003,58.18,79.980003,36.810001,-0.4
03-10-14,42.509998,22.894941,44.049999,49.77,23.565001,96.18,67.650002,106.199997,41.48,68.50824,47.900002,35.939999,37.43,66.190002,57.610001,78.160004,36.34,-0.4
3/17/2014,42.669998,23.400778,44.540001,51.029999,23.65,96.019997,67.540001,104.839996,42.369999,68.430183,48.650002,36.060001,39.060001,66.879997,56.790001,78.349998,36.450001,0.1
3/24/2014,43.209999,23.883268,44.560001,51.299999,24.200001,96.480003,71.32,103.239998,43.150002,66.30529,49.169998,35.98,37.560001,67.349998,58.57,78.980003,37.119999,0.2
3/31/2014,43.049999,24.10895,44.310001,51.25,23.915001,97.550003,70.290001,102.970001,41.220001,66.548134,49.169998,35.650002,37.200001,68.150002,58.130001,78.199997,37.57,0.3
04-07-14,44.41,23.735409,44.259998,51.150002,23.485001,94.330002,70,98.32,41.669998,64.44059,47.200001,35.34,35.939999,67.620003,59.080002,78.25,37.650002,0.2
4/14/2014,45.040001,24.389105,44.540001,52.09,23.889999,96.699997,70.980003,100.610001,42.650002,66.565483,48.720001,36.029999,35.209999,68.18,63.040001,80.25,38.450001,0.2
4/21/2014,44.419998,24.124514,44.939999,52.290001,23.825001,96.019997,71.150002,96.360001,42.43,65.568085,49.419998,36.040001,35.639999,67.589996,63.580002,81.379997,39.110001,0.4
4/28/2014,43.549999,23.821012,44.990002,52.75,23.985001,96.940002,71.599998,96.980003,42.650002,66.062447,49.93,36.209999,33.950001,69.5,63.830002,76.400002,39.970001,0.4
05-05-14,44.389999,23.945526,45.400002,54.400002,24.360001,100.150002,71.150002,96.029999,39.43,63.252384,48.459999,36.82,35.330002,73.849998,51.16,76.940002,40.200001,0.5
05-12-14,43.82,24.466927,45.119999,53.810001,24.48,98.559998,70.769997,96.620003,40.900002,62.818733,49.310001,36.560001,37.27,74.730003,46.02,76.690002,40.689999,0.4
5/19/2014,43.560001,24.599222,44.060001,53.810001,23.33,99.120003,70.730003,97.040001,39.720001,65.689507,49.529999,36.59,36.970001,75.160004,45.66,75.730003,40.68,0.5
5/26/2014,44.939999,25.136187,45.900002,54.93,24.605,102.599998,72.309998,97.339996,42.459999,66.400696,49.990002,37.529999,37.490002,76.150002,50.939999,77.709999,41.560001,0.6
06-02-14,45.18,25.447472,46.369999,55.41,24.635,105.690002,73.010002,98.120003,40.119999,68.039894,48.740002,37.68,37.810001,77.379997,52.380001,76.599998,41.389999,0.5
06-09-14,43.84,25.291828,45.32,54.310001,24.07,105.239998,71.709999,97.639999,35.43,66.99913,48.580002,36.93,38.490002,75.199997,51.790001,74.970001,41.450001,0.4
6/16/2014,44.869999,22.420233,46.43,54.639999,24.879999,106.459999,72.5,100.129997,36.439999,64.830879,50.639999,37.200001,39.049999,77.620003,52.200001,75.949997,43.119999,0.5
6/23/2014,43.82,23.058365,45.669998,52.310001,24.525,106.050003,71.57,96.919998,37.439999,61.422375,49.700001,37.849998,37.490002,75.279999,50.200001,76.220001,41.82,0.5
6/30/2014,45.77,24.178988,45.869999,53.049999,24.235001,107.529999,71.029999,96.629997,38.509998,61.908066,49.189999,37.240002,39.75,76.760002,53.25,76.059998,42.389999,0.4
07-07-14,47.849998,23.805447,45.290001,52.91,24.379999,106.470001,70.550003,96.449997,39.68,60.069386,47.27,36.970001,38.380001,77.419998,54.810001,73.779999,43.43,0.3
7/14/2014,48.099998,23.867704,43.950001,53.060001,24.264999,105.690002,70.300003,93.849998,39.48,59.965309,47.790001,36.75,38.27,78.150002,55.98,73.919998,42.169998,0.2
7/21/2014,48.119999,24.186769,43.5,52.810001,23.860001,104.629997,69.220001,92.529999,39.540001,59.219429,47.099998,36.75,37.259998,78.639999,56.419998,74.419998,41.740002,-0.1
7/28/2014,46.57,23.649805,41.959999,50.93,22.504999,100.519997,66.370003,89.099998,37.049999,56.790981,46.040001,35.779999,37.009998,74.360001,54.91,80.800003,40.5,-0.1
08-04-14,49.040001,24.093386,42.669998,51.970001,23.105,101.830002,67.839996,90.400002,36.869999,56.348656,46.279999,36.27,37.23,76.660004,60.740002,80.290001,41.630001,0
08-11-14,49.740002,24.731518,43.470001,52.66,23.57,102.870003,68.57,91.419998,37.389999,57.276669,46.450001,37.450001,38.5,78.139999,63.119999,81.449997,42.200001,0
8/18/2014,49.139999,24.785992,44.009998,52.709999,24.98,101.360001,69.07,91.989998,37.02,56.686905,47.470001,37.59,38.41,78.080002,65.209999,82.809998,42.59,0.3
8/25/2014,49.860001,25.058365,44.82,53.380001,25.34,102.599998,69.690002,91.419998,38.060001,57.3634,47.759998,37.830002,39.040001,79.760002,68.769997,84.650002,43.080002,0.4
09-01-14,50.360001,25.29961,44.540001,53.82,25.540001,102.709999,69.540001,90.580002,37.889999,56.895058,47.259998,38.630001,38.52,79.709999,69.239998,85.440002,43.389999,0.4
09-08-14,50.41,25.167315,43.400002,52.790001,24.985001,99.699997,68.25,92.669998,38.259998,54.145706,46.290001,37.82,38.509998,78.660004,66.339996,85.910004,43.16,0.5
9/15/2014,51.689999,26.155642,43.060001,51.279999,25.26,100.190002,68.25,93.860001,38.509998,52.57589,46.439999,37.970001,38.939999,79.300003,64.830002,84.989998,44.990002,0.5
9/22/2014,50.869999,25.867704,42.619999,50.279999,25.105,98.529999,66.389999,93.209999,37.740002,50.494362,45.509998,37.529999,38.130001,76,63.080002,84.510002,45.810001,0.4
9/29/2014,51.110001,25.937744,42.450001,50.470001,25.9,98.660004,68.519997,93.690002,41.700001,49.410233,42.610001,37.700001,37.720001,75.129997,60.16,83.599998,46.189999,0.3
10-06-14,46.360001,26.07004,42.189999,49.810001,25.885,97.709999,67.620003,93.220001,40.419998,45.750217,41.619999,37.040001,36.669998,71.870003,58.220001,82.620003,46.720001,0.4
10/13/2014,44.5,26.186769,42.040001,49.290001,25.084999,98.660004,67.099998,92.010002,37.560001,48.993927,40.759998,36.5,36.470001,72.050003,58.189999,82.410004,45.66,0.5
10/20/2014,45.580002,26.614786,43.169998,51.029999,26.27,102.339996,69.019997,94.129997,38.740002,50.407631,43.360001,38.040001,35.52,75.970001,59.57,84.669998,47.490002,0.5
10/27/2014,47,26.731518,44.169998,51.959999,26.955,104,70.720001,95.910004,40.349998,49.739811,44.310001,38.540001,36.900002,77.25,63.73,88.650002,48.34,0.6
11-03-14,50.549999,26.941635,44.099998,51.360001,27.209999,104.839996,72.760002,96.43,41.110001,49.436253,44.029999,38.139999,37.150002,79.839996,54.790001,88.760002,49.869999,0.8
11-10-14,51.349998,27.027237,43.75,50.82,27.25,100.230003,72.540001,96.059998,40.66,49.106678,45.150002,38.580002,37.619999,80.339996,54.450001,88.580002,48.779999,0.8
11/17/2014,52.709999,27.634241,44.830002,51.849998,27.165001,101.290001,72.5,96.290001,42.259998,49.002602,47.209999,39.700001,36.529999,82.349998,56.619999,91.5,49.240002,0.9
11/24/2014,52.68,28.420233,45.279999,52.75,26.540001,102.57,74.330002,100.279999,42.34,47.181267,45.77,40.259998,35.75,83.230003,54.040001,90.769997,50.259998,1
12-01-14,53.25,28.785992,43.650002,53.119999,26.385,101.720001,73.330002,99.800003,41.650002,49.401562,45.98,39.93,41.290001,84.360001,53.939999,91.879997,51.07,0.8
12-08-14,49.849998,28.583658,43.75,52.099998,25.48,99.160004,72.480003,98.519997,40.799999,47.701649,44.599998,39.330002,42.150002,82,50.470001,90.019997,49.650002,0.9
12/15/2014,52.240002,28.684824,44.299999,53.810001,26.139999,102.790001,76.290001,105.269997,40.220001,49.401562,46.009998,40.470001,48,84.290001,53.82,90.389999,50.560001,0.8
12/22/2014,53.419998,28.684824,44.830002,54.380001,26.5,103.389999,76.559998,106.410004,40.18,49.921944,45.98,40.59,50.540001,86.849998,55.810001,92.5,50.599998,0.7
12/29/2014,52.02,27.875486,44,53.110001,25.809999,100.480003,73.949997,103.709999,39.950001,49.410233,45.77,39.849998,50.029999,84.760002,53.330002,91.160004,48.970001,0.5
01-05-15,48.82,28.202335,45.400002,53.029999,25.639999,101.040001,74.629997,106.410004,40.349998,49.904598,45.959999,41.25,54.580002,84.480003,48.57,89.459999,50.599998,0.4
01-12-15,47.68,28.194553,46.549999,53.41,25.745001,101.860001,74.360001,110.660004,40.360001,50.555073,45.990002,40.02,54.099998,83.779999,46.880001,91.959999,53.049999,0.5
1/19/2015,47.869999,28.607004,46.700001,54.560001,26.674999,106.489998,74.18,108.620003,41.27,50.234173,47.939999,40.98,52.240002,85.699997,47.139999,91.900002,54.189999,0.6
1/26/2015,46.630001,27.571985,45.740002,52.48,25.610001,103.150002,71.389999,102.209999,39.040001,49.869904,48.689999,39.169998,47.540001,80.639999,44.98,89.529999,53.099998,0.5
02-02-15,47.560001,28.357977,48.110001,53.16,26.790001,113,74.339996,105.529999,39.759998,53.529922,49.700001,40.25,46.990002,82.050003,47.25,90.669998,53.330002,0.5
02-09-15,48.099998,27.105059,46.880001,52.48,27.865,113.889999,74.639999,106.019997,40.700001,55.229836,52.330002,39.540001,45.400002,82.82,45.110001,82.220001,54.759998,0.5
2/16/2015,48.150002,26.863813,46.639999,53.470001,28.959999,113.440002,75.839996,107.239998,41.669998,55.516045,53.080002,39.66,48.009998,83.080002,44.84,82.720001,55.610001,0.5
2/23/2015,47.880001,27.22179,46.59,53.790001,29.254999,115.349998,75.379997,103.779999,41.310001,54.995663,53.259998,38.990002,45.669998,82.209999,44.27,81.779999,56.290001,0.6
03-02-15,46.25,26.661478,45.099998,52.130001,28.379999,112.769997,73.449997,99.650002,40.66,53.087597,49.029999,38.650002,44.720001,78.93,42.110001,80.800003,53.369999,0.5
03-09-15,46.299999,26.412451,45.330002,52.150002,27.625,111.019997,71.980003,99.879997,37.419998,52.254986,46.830002,38.57,46.110001,78.010002,40.209999,79.410004,51.389999,0.5
3/16/2015,46.950001,27.206226,45.75,53.450001,28.4,113.709999,72.879997,102.089996,40.220001,51.717258,46.5,38.619999,47.639999,79.580002,42.759998,80.190002,51.419998,0.6
3/23/2015,46.459999,28.607004,45.889999,54.990002,28.629999,116.010002,77.330002,101.889999,38.16,49.453598,46.049999,38.16,51.040001,76.93,39.709999,80.07,50.34,0.6
3/30/2015,47.349998,29.431906,46.630001,56.549999,28.709999,116.010002,76.860001,100.75,38.630001,49.184734,45.869999,37.639999,50.689999,78.650002,40.900002,83.620003,51.189999,0.7
04-06-15,47.959999,29.455254,45.82,56.490002,28.98,116.75,77.75,100.089996,39.380001,50.633129,45.849998,38.169998,50.419998,78.220001,40.509998,84.910004,52.509998,0.7
4/13/2015,48.279999,29.027237,46.189999,56.09,28.174999,117.419998,76.470001,100.269997,39.029999,50.320904,45.32,37.330002,49.610001,78.230003,43.07,85.550003,51.75,0.9
4/20/2015,48.209999,29.198444,45.810001,56.380001,27.424999,116.309998,75.839996,94.629997,38.650002,50.79792,44.990002,37.93,47.110001,77.190002,43.43,85.800003,52.07,1
4/27/2015,49.779999,28.451363,45.549999,55.700001,27.639999,116.860001,76.160004,93.599998,40.490002,52.23764,44.98,37.16,47.130001,80.379997,43.009998,88.779999,50.66,1
05-04-15,51.25,29.190662,45.830002,56.27,27.985001,115.989998,77.080002,94.440002,41.259998,52.862099,45.459999,36.610001,48.290001,81.099998,42.91,89.910004,52.169998,1
05-11-15,53.040001,29.953308,46.849998,57.139999,28.334999,118.5,79.330002,96.18,42.110001,50.615784,46.619999,37.27,49.41,81.709999,46.040001,91.860001,52.82,1
5/18/2015,52.669998,30.233463,47.91,56.52,28.459999,120.389999,78.779999,93.529999,42.950001,50.529053,47.029999,37.669998,49.380001,82.290001,44.5,91.220001,51.23,1.1
5/25/2015,52.849998,30.046692,48.34,56.150002,28.610001,118.550003,78.5,92.860001,42.450001,49.583694,45.849998,37.16,49.34,81.970001,44.34,92.559998,51.200001,1.3
06-01-15,51.009998,29.120623,46.540001,54.419998,28.129999,111.32,76.720001,90.870003,40.939999,48.629662,44.310001,37.09,49.459999,80.309998,40.990002,90.029999,48.209999,1.2
06-08-15,51.91,29.657587,46.73,54.919998,28.23,111.290001,76.970001,91.040001,41.59,47.753685,44.540001,36.919998,48.439999,81.519997,41.130001,91.660004,48.040001,1.3
6/15/2015,51.5,33.750973,48.27,56.130001,28.620001,113.480003,79.239998,89.040001,43.02,47.649609,44.84,37.380001,49.099998,82.150002,41.540001,91.959999,49.32,1.4
6/22/2015,49.57,34.241245,47.849998,56.93,28.860001,110.620003,81.459999,88.550003,43.599998,46.383347,46.549999,38.369999,47.009998,82.870003,41.299999,89.440002,49.48,1.4
6/29/2015,48.650002,34.677044,47.66,57.049999,28.424999,108.75,79.959999,90.040001,42.93,44.631397,46.650002,35.919998,45.669998,80.889999,39.150002,89.519997,48.990002,1.4
07-06-15,47.209999,34.887161,47.619999,57.27,28.655001,107.589996,80,91.870003,42.98,42.94883,45.040001,36.049999,46.779999,80.339996,37.939999,85.720001,51.310001,1.5
7/13/2015,48.02,34.583656,47.849998,56.939999,28.809999,108.459999,80.010002,91.510002,42.939999,43.148308,45.259998,36.349998,48.07,81.800003,37.130001,88.099998,53.220001,1.7
7/20/2015,47.189999,33.984436,48.279999,56.919998,28.780001,105.589996,79.889999,90.199997,42.889999,41.474415,42.889999,36,46.099998,81.110001,35.32,86.279999,53.790001,1.6
7/27/2015,47.419998,34.287937,49.310001,58.209999,29.605,111.690002,82.010002,92.889999,44.349998,42.098873,42.939999,36.310001,44.82,88.199997,37.299999,79.849998,54.380001,1.7
08-03-15,46.419998,35.136189,50.279999,59.110001,30.115,110.040001,83.580002,89.730003,41.849998,41.084129,44.400002,36.93,41.709999,90.279999,36.5,76.220001,55.490002,1.9
08-10-15,47.200001,35.214008,50.700001,59.259998,30.605,109.379997,85.199997,91.349998,42.5,40.329575,43.279999,41.380001,43.450001,93.309998,38.07,76.309998,55.759998,2
8/17/2015,45.119999,33.455254,48.610001,56.209999,30.690001,109.900002,79.940002,89.519997,41.669998,38.716393,39.939999,39.700001,42.360001,88.360001,34.290001,70.959999,53.939999,2.1
8/24/2015,44.650002,32.474709,47.799999,57.130001,30.75,117.589996,79.919998,90.199997,42.619999,36.773636,41.040001,39.91,42.25,86.099998,35.200001,72.57,54.169998,2.2
8/31/2015,42.900002,32.085602,47.939999,56.59,30.334999,115.610001,78.769997,89.720001,42.130001,35.975716,39.669998,39.57,41.380001,84.050003,33.290001,70.040001,52.380001,2.1
09-07-15,42.82,32.428017,49.400002,56.470001,30.860001,116.110001,80.849998,91.209999,43.369999,36.079792,39.139999,39.950001,42.009998,83.269997,34.360001,69.589996,52.59,2.3
9/14/2015,43.23,32.85603,51.16,56.57,30.540001,116.57,82.639999,92.459999,42.889999,32.749348,36.98,39.48,41.73,86.650002,34.18,70.709999,54.049999,2.3
9/21/2015,42.5,32.319065,51.669998,57.43,31.094999,114.360001,83.43,92.559998,43.34,29.887251,32.139999,39.73,41,87.25,34.869999,71.150002,54.790001,2.3
9/28/2015,42.419998,32.552528,50.599998,56.619999,32.09,115.650002,79.620003,94.309998,44.389999,30.39896,30.99,39.400002,40.900002,88.980003,34.689999,74.57,54.860001,2.4
10-05-15,45.419998,32.498055,51.279999,56.610001,32.709999,118.089996,83.019997,96.559998,46.330002,33.373806,33.93,40.93,43.48,90.610001,38.490002,77.120003,56.810001,2.4
10-12-15,45.959999,32.443581,49.490002,56.939999,32.950001,119.099998,82.669998,95.279999,45.299999,32.784042,34.93,41.43,44.060001,90.839996,36.290001,77.779999,58.720001,2.4
10/19/2015,46.889999,32.124512,51.43,58.330002,34.165001,118.269997,85.169998,95.669998,47.439999,32.523849,35.619999,41.759998,45.619999,93.389999,35.869999,79.410004,61.049999,2.5
10/26/2015,45.66,31.556419,50.790001,58.110001,33.775002,117.389999,83.980003,88.690002,44.360001,35.307892,33.790001,41.25,42.689999,95.059998,35.400002,72.959999,60.470001,2.7
11-02-15,42.130001,31.665369,48.77,56.580002,33.314999,115,84.139999,86.160004,45.5,35.568085,32.5,40.93,42.5,96.830002,36.040001,72.970001,57.09,2.8
11-09-15,37.759998,30.225681,47.970001,55.810001,33.084999,111.739998,81.769997,83.82,43.099998,35.203815,32.209999,39.970001,40.459999,93.940002,34.880001,68.040001,56.279999,3
11/16/2015,35.830002,31.789883,48.82,56.75,34.084999,122.389999,84.18,84.589996,43.650002,36.348656,31.26,40.919998,40.68,96.059998,33.080002,65.519997,57.130001,3.1
11/23/2015,36.459999,32.412453,53.099998,58.41,37.505001,123.260002,86.029999,87,50.549999,36.591499,31.049999,41.549999,42.599998,99.339996,33.84,67.010002,57.75,3
11/30/2015,35.970001,32.023346,53.119999,58.52,38.794998,123.139999,86.459999,86.5,52.040001,36.808327,30.879999,41.099998,42.139999,97.790001,34.18,64.980003,58.509998,2.9
12-07-15,34.220001,30.59144,52.990002,58.099998,38.720001,120.580002,83.849998,87.43,52.52,32.966175,29.370001,40.91,40,95.019997,31.85,62.959999,56.459999,2.8
12/14/2015,35,31.587549,52.209999,56.939999,39.395,121.550003,83.68,88.760002,52.549999,32.89679,28.540001,40.549999,39.490002,94.980003,30.700001,66.099998,57.130001,2.9
12/21/2015,36.650002,32.785992,53.32,58.720001,39.91,124.779999,86.699997,90.32,53.939999,35.195145,29.75,41.299999,38.240002,96.730003,32.59,68.419998,58.290001,2.7
12/28/2015,36.68,32.809338,52.549999,57.66,39.540001,123.339996,85.559998,89.269997,53.330002,33.937553,27.59,41,38.689999,95.839996,31.629999,68.279999,58.209999,2.7
01-04-16,34.389999,31.564203,51.110001,55.290001,39.084999,120.040001,83.629997,84.919998,52.299999,30.936687,24.91,39.799999,35.259998,91.18,29.5,66.120003,58.240002,2.6
01-11-16,31.51,30.381323,52.990002,54.740002,38.060001,118.260002,83.709999,83.32,51.490002,30.390285,25.469999,39.860001,31.709999,89.269997,26.870001,61.799999,57.200001,2.6
1/18/2016,33.23,31.322958,54.650002,55.330002,37.990002,122.889999,81.690002,85.25,51.220001,30.57242,23.85,39.59,32.049999,88.059998,27.74,59.93,58.279999,2.5
1/25/2016,35.349998,32.404671,56.41,56.509998,40.205002,128.320007,87.970001,88.110001,53.360001,30.980053,24.1,39.810001,30.370001,100.720001,29.309999,62.009998,61.110001,2.5
02-01-16,34.07,30.653696,55.84,55.369999,39.470001,125.470001,85.889999,87.699997,57.099998,32.046833,24.860001,43.07,26.91,100.349998,27.57,59.43,59.799999,2.6
02-08-16,32.450001,32.373539,58.240002,56.889999,41.5,126.919998,89.669998,89.699997,60.169998,30.390285,22.91,43.209999,22.809999,97.150002,24.65,51.459999,59.970001,2.5
2/15/2016,32.650002,32.56031,60.939999,58.720001,42.75,127.75,92.019997,91.029999,62.970001,31.179531,24.4,44.990002,22.379999,101.440002,26.459999,48.810001,60.560001,2.4
2/22/2016,34.790001,32.747082,61.98,59,42.970001,127.669998,93.529999,90.620003,65.169998,33.009541,26.82,43.259998,23.379999,101.940002,26.629999,50.470001,61.540001,2.1
2/29/2016,37.650002,33.696499,61.950001,60.200001,44.009998,127.540001,93.93,93.18,64.959999,35.108414,29.610001,45.02,26.610001,106.550003,30.24,54.900002,62.98,1.9
03-07-16,36.599998,34.132298,63.990002,61.060001,43.580002,129.520004,94.230003,92.720001,67.690002,34.822205,28.700001,45.84,25.129999,106.349998,30.41,56.209999,62.009998,1.8
3/14/2016,38.07,33.665371,64.339996,61.790001,43.700001,128.850006,94.43,90.980003,67.18,35.464008,29.719999,46.630001,27.48,106.730003,30.610001,55.830002,61.540001,1.7
3/21/2016,36.470001,34.295719,63.169998,61.360001,43.27,128.710007,96.330002,90.07,66.889999,35.169125,27.26,46.240002,27.25,104.800003,29.58,55.849998,60.880001,1.5
3/28/2016,36.470001,35.610893,65.160004,64.959999,43.91,132.520004,100.529999,93.709999,68.089996,34.943626,26.84,47.080002,27.6,109.919998,31.67,56.900002,63.060001,1.5
04-04-16,36.09,35.906616,64.209999,63.299999,41.82,127.900002,100.029999,91.809998,68.110001,32.506504,24.959999,46.939999,26.040001,109.760002,30.9,56.25,63.799999,1.3
04-11-16,37.299999,35.517509,62.02,62.450001,39.459999,128.399994,95.059998,93.510002,65.330002,34.605377,26.110001,46.82,27.360001,107.400002,32.27,57.509998,61.68,1.3
4/18/2016,39.619999,34.692608,60.639999,60.560001,37.66,126.150002,91.760002,90.550003,63.07,37.250652,28.549999,45.77,28.370001,106.019997,33.830002,59.889999,60.52,1.1
